Company,TypeName,Inches,Ram,OpSys,Weight,Price_in_euros,Cpu_Brand,Cpu_Type,Cpu_Speed,Gpu_Brand,Gpu_Type,SSD,HDD,Flash_Storage,Screen_Width,Screen_Height,TotalPixels,PPI,Ram_to_Storage,Processing_Power
Asus,Gaming,15.6,8,Windows,2.3,1649.0,Intel,i5,2.5,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.6666666666666665,20.0
Asus,Ultrabook,13.3,8,Windows,1.2,729.0,Intel,M,0.9,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,7.2
Asus,Ultrabook,14.0,8,Windows,1.25,1099.0,Intel,i7,1.8,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,14.4
Lenovo,Notebook,14.0,4,Windows,1.7,699.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,2.0,10.0
Acer,Notebook,14.0,8,Windows,1.5,619.0,Intel,i3,2.4,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,19.2
Acer,Notebook,15.6,4,Windows,2.4,499.0,Intel,i3,2.4,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,9.6
Acer,2 in 1 Convertible,13.3,8,Windows,1.6,689.0,Intel,i5,2.3,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,18.4
Dell,Ultrabook,13.3,8,Windows,1.41,949.0,Intel,i5,1.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,12.8
HP,Notebook,14.0,8,Windows,1.63,988.0,Intel,i7,1.8,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,14.4
Acer,Notebook,15.6,8,Windows,2.4,799.0,Intel,i5,2.5,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.6666666666666665,20.0
Dell,Gaming,17.3,32,Windows,4.42,3149.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,10.666666666666666,89.6
Dell,Ultrabook,14.0,8,Windows,1.5,1962.98,Intel,i7,2.6,Intel,Integrated,1,0,0,2560.0,1440.0,3686400.0,18808.163265306124,4.0,20.8
Toshiba,Notebook,15.6,8,Windows,2.0,1064.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Lenovo,Ultrabook,14.0,16,Windows,1.1,2099.0,Intel,i7,2.6,Intel,Integrated,1,0,0,2560.0,1440.0,3686400.0,18808.163265306124,8.0,41.6
Toshiba,Notebook,13.3,8,Windows,1.05,1672.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,20.0
Asus,Notebook,15.6,8,Linux,2.3,597.0,Intel,i3,2.4,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,19.2
Lenovo,Ultrabook,14.0,8,Windows,1.13,2282.0,Intel,i7,2.7,Intel,Integrated,1,0,0,2560.0,1440.0,3686400.0,18808.163265306124,4.0,21.6
Microsoft,Ultrabook,13.5,8,Windows,1.25,1799.0,Intel,i7,2.5,Intel,Integrated,1,0,0,2256.0,1504.0,3393024.0,18617.415637860082,4.0,20.0
Razer,Gaming,14.0,16,Windows,1.95,2599.0,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,8.0,44.8
Dell,Notebook,15.6,4,Linux,2.3,598.9,Intel,i5,2.5,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
Acer,Netbook,11.6,4,Other,1.25,297.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,2.0,6.4
Lenovo,Notebook,15.6,12,Windows,2.2,899.0,AMD,9720P,3.6,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,6.0,43.2
Lenovo,Notebook,15.6,8,Other,2.2,685.0,Intel,i7,2.7,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
Asus,2 in 1 Convertible,15.6,8,Windows,2.2,739.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Dell,Gaming,15.6,16,Windows,2.65,1499.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,44.8
Dell,2 in 1 Convertible,17.3,16,Windows,2.77,1799.0,Intel,i7,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,8.0,43.2
Asus,Notebook,14.0,4,Windows,1.5,298.0,Intel,Dual,1.1,Intel,Integrated,0,0,1,1920.0,1080.0,2073600.0,10579.591836734693,2.0,4.4
Lenovo,2 in 1 Convertible,13.3,8,Windows,1.37,2025.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,21.6
HP,2 in 1 Convertible,13.3,8,Windows,1.29,1999.0,Intel,i7,1.8,Intel,Integrated,1,0,0,3840.0,2160.0,8294400.0,46890.157725139914,4.0,14.4
Lenovo,2 in 1 Convertible,14.0,16,Windows,1.42,2824.0,Intel,i7,2.7,Intel,Integrated,1,0,0,2560.0,1440.0,3686400.0,18808.163265306124,8.0,43.2
Dell,Notebook,15.6,16,Linux,2.02,1049.0,Intel,i7,1.8,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,28.8
Acer,Notebook,15.6,4,Windows,2.4,387.0,AMD,7410,2.2,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.8
Toshiba,Notebook,14.0,4,Windows,1.75,499.0,Intel,Dual,2.1,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,5352.489795918367,2.0,8.4
Toshiba,Notebook,15.6,16,Windows,2.4,1403.0,Intel,i7,2.5,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,8.0,40.0
Dell,Notebook,14.0,8,Windows,1.6,859.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,20.0
Asus,Ultrabook,14.0,16,Windows,1.3,1495.0,Intel,i7,1.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,8.0,28.8
Lenovo,Notebook,17.3,6,Windows,2.8,649.0,Intel,i5,2.5,Nvidia,Dedicated,0,1,0,1600.0,900.0,1440000.0,4811.3869491129,3.0,15.0
Lenovo,Ultrabook,14.0,8,Windows,1.13,2049.0,Intel,i7,2.7,Intel,Integrated,0,0,1,1920.0,1080.0,2073600.0,10579.591836734693,4.0,21.6
HP,Ultrabook,15.6,4,Windows,1.91,499.0,AMD,9420,3.0,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,12.0
Toshiba,Notebook,15.6,4,Windows,2.1,447.0,Intel,i3,2.2,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.8
Dell,Notebook,13.3,4,Windows,1.65,849.0,Intel,i3,2.0,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,5930.7366159760295,2.0,8.0
Dell,Notebook,15.6,8,Windows,2.18,713.99,Intel,i5,2.5,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Dell,Notebook,15.6,4,Windows,1.9,825.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,10.0
Asus,Gaming,17.3,8,Windows,3.0,1168.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,2.6666666666666665,22.4
Asus,Notebook,15.6,8,Linux,2.3,522.99,Intel,i5,2.5,Nvidia,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
HP,Notebook,13.3,8,Windows,1.49,960.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,20.0
Lenovo,Notebook,15.6,8,Other,2.2,499.0,Intel,i3,2.0,Nvidia,Dedicated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,16.0
Fujitsu,Notebook,15.6,8,Windows,2.2,799.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Dell,Notebook,14.0,4,Windows,1.76,585.0,Intel,i3,2.0,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,5352.489795918367,2.0,8.0
Lenovo,Ultrabook,15.6,6,Windows,1.54,831.0,Intel,i7,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,3.0,16.200000000000003
Asus,Notebook,14.0,8,Windows,2.0,1094.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,21.6
HP,Notebook,17.3,8,Windows,2.63,1080.0,Intel,i5,2.5,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,20.0
Dell,2 in 1 Convertible,13.3,8,Windows,1.55,659.0,Intel,i5,1.6,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,12.8
Acer,Notebook,15.6,4,Windows,2.2,469.0,Intel,i3,2.0,Nvidia,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
HP,Notebook,15.6,8,Windows,2.04,1070.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
HP,Workstation,15.6,8,Windows,2.31,1534.0,Intel,i7,2.9,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,23.2
HP,Gaming,15.6,12,Windows,2.62,1249.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,33.599999999999994
Mediacom,Notebook,14.0,4,Windows,1.4,265.0,Intel,Z8350,1.92,Intel,Integrated,0,1,0,1920.0,1200.0,2304000.0,11755.102040816326,2.0,7.68
Toshiba,Notebook,14.0,8,Windows,1.25,1535.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,20.0
Dell,Notebook,15.6,8,Windows,1.93,1369.0,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,22.4
HP,Notebook,13.3,4,Windows,1.49,675.0,Intel,i5,1.6,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,11722.539431284978,2.0,6.4
Asus,Notebook,15.6,8,Windows,2.0,399.0,Intel,Dual,1.1,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,8.8
HP,Notebook,15.6,4,Windows,1.86,398.49,AMD,9220,2.5,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
Lenovo,Notebook,15.6,8,Windows,1.95,1097.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
MSI,Gaming,17.3,8,Windows,2.7,1486.77,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,2.6666666666666665,22.4
Asus,Notebook,15.6,4,Windows,2.2,720.32,Intel,i7,2.5,Nvidia,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,10.0
Toshiba,Notebook,13.3,8,Windows,1.2,1460.0,Intel,i5,2.3,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,18.4
Samsung,Netbook,11.6,4,Other,1.15,269.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,2.0,6.4
Dell,Notebook,15.6,4,Windows,2.18,739.0,Intel,i7,2.7,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.8
Asus,Ultrabook,12.5,16,Windows,0.91,1950.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,13271.04,8.0,43.2
HP,Notebook,17.3,4,Windows,2.5,699.0,Intel,i3,2.0,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,2.0,8.0
Dell,Notebook,15.6,4,Linux,2.25,359.0,Intel,i3,2.0,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
Dell,Gaming,17.3,32,Windows,4.42,3588.8,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,10.666666666666666,89.6
HP,Workstation,15.6,8,Windows,2.59,2229.0,Intel,i7,2.6,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.8
Acer,Notebook,15.6,12,Windows,2.15,659.0,Intel,i7,2.7,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,6.0,32.400000000000006
Lenovo,Notebook,15.6,8,Windows,1.95,1390.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Toshiba,Ultrabook,12.5,8,Windows,1.1,1790.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,13271.04,4.0,21.6
HP,Notebook,17.3,8,Windows,2.54,489.0,Intel,i3,2.0,Intel,Integrated,0,1,0,1600.0,900.0,1440000.0,4811.3869491129,4.0,16.0
Dell,Ultrabook,12.5,16,Windows,1.18,1859.0,Intel,i7,2.8,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,13271.04,8.0,44.8
Toshiba,Notebook,15.6,8,Windows,2.0,793.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Dell,2 in 1 Convertible,13.3,16,Windows,1.22,1649.0,Intel,i7,1.3,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,8.0,20.8
Acer,Notebook,15.6,4,Windows,2.4,559.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,10.0
Dell,Notebook,15.6,4,Linux,2.2,274.9,Intel,Dual,1.6,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,6.4
HP,Gaming,17.3,12,Windows,3.35,1999.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,33.599999999999994
Asus,Ultrabook,13.3,16,Windows,1.1,1748.9,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,8.0,43.2
HP,Notebook,15.6,8,Windows,2.04,846.5,Intel,i5,2.5,Nvidia,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Lenovo,Notebook,15.6,4,Other,1.9,368.0,Intel,i3,2.0,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
Dell,Notebook,14.0,4,Windows,1.76,755.0,Intel,i5,2.3,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,5352.489795918367,2.0,9.2
Acer,Notebook,17.3,4,Windows,3.0,702.0,Intel,i3,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,2.0,10.8
Toshiba,Notebook,15.6,4,Windows,2.1,780.0,Intel,i5,2.3,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,9.2
Lenovo,Notebook,11.6,2,Windows,1.15,304.45,Intel,Dual,1.1,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,1.0,2.2
HP,Notebook,15.6,8,Windows,1.96,679.0,Intel,i7,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Asus,2 in 1 Convertible,11.6,4,Windows,1.5,375.0,Intel,Dual,1.1,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,2.0,4.4
HP,Workstation,15.6,8,Windows,2.59,1561.0,Intel,i7,2.6,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.8
HP,Notebook,15.6,4,Windows,2.04,742.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,10.0
Dell,Notebook,14.0,8,Windows,1.36,1427.0,Intel,i5,2.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,20.8
Lenovo,2 in 1 Convertible,15.6,8,Windows,2.0,1299.0,Intel,i7,2.8,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,22.4
Acer,Notebook,15.6,4,Windows,2.2,682.0,Intel,i5,1.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,6.4
Acer,Netbook,11.6,4,Windows,1.4,269.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,2.0,6.4
Dell,Ultrabook,13.3,8,Windows,1.22,979.0,Intel,i5,1.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,12.8
Dell,Notebook,15.6,8,Windows,2.2,745.0,Intel,i7,2.7,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
HP,Notebook,15.6,8,Windows,1.91,618.99,Intel,i5,2.5,AMD,Dedicated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Lenovo,Gaming,15.6,16,Windows,2.4,1199.0,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,8.0,44.8
Acer,Netbook,11.6,4,Windows,1.4,435.0,Intel,Dual,1.6,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,7796.432818073722,2.0,6.4
Asus,Gaming,15.6,16,Windows,2.59,1339.0,Intel,i7,2.6,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,41.6
Asus,Gaming,17.3,16,Windows,2.73,2049.9,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
Lenovo,Ultrabook,14.0,8,Windows,1.32,1799.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,20.0
Dell,Ultrabook,12.5,8,Windows,1.26,1713.37,Intel,i5,2.4,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,13271.04,4.0,19.2
Dell,Notebook,17.3,16,Windows,2.8,1396.0,Intel,i7,1.8,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,28.8
HP,Notebook,13.3,8,Windows,1.34,1189.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,20.0
Lenovo,Notebook,17.3,6,Windows,2.8,859.0,Intel,i7,2.7,Nvidia,Dedicated,1,1,0,1600.0,900.0,1440000.0,4811.3869491129,2.0,16.200000000000003
Dell,2 in 1 Convertible,17.3,12,Windows,2.77,999.0,Intel,i5,1.6,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,6928.397206722576,6.0,19.200000000000003
HP,Notebook,13.3,8,Windows,1.49,1090.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,21.6
Acer,Notebook,15.6,4,Windows,2.2,572.0,Intel,i3,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.8
Lenovo,Notebook,15.6,4,Windows,2.19,298.0,AMD,7310,2.0,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
Asus,Gaming,17.3,24,Windows,4.33,1269.0,Intel,i7,2.6,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,8.0,62.400000000000006
Asus,Notebook,15.6,8,Windows,2.0,581.9,Intel,Dual,1.1,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,8.8
HP,Notebook,15.6,4,Windows,1.88,932.0,Intel,i5,2.3,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,9.2
Dell,Notebook,17.3,16,Windows,2.8,1299.0,Intel,i7,1.8,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,28.8
Acer,Notebook,15.6,4,Windows,2.1,395.0,AMD,9420,3.0,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,12.0
Xiaomi,Notebook,15.6,8,Other,1.95,1199.0,Intel,i5,1.6,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,12.8
Acer,Notebook,15.6,4,Windows,2.1,426.0,AMD,9420,3.0,AMD,Dedicated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,12.0
Dell,Ultrabook,13.3,8,Windows,1.2,1449.9,Intel,i5,1.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,12.8
Dell,Gaming,15.6,8,Windows,2.62,899.0,Intel,i7,2.8,Nvidia,Dedicated,0,0,0,1920.0,1080.0,2073600.0,8520.710059171599,8.0,22.4
MSI,Gaming,15.6,8,Windows,2.4,1199.0,Intel,i5,2.5,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Dell,Notebook,15.6,8,Windows,2.2,800.0,Intel,i5,1.6,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,12.8
HP,2 in 1 Convertible,13.3,8,Windows,1.48,1629.0,Intel,i5,2.4,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,19.2
Lenovo,Notebook,15.6,8,Other,2.2,519.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
HP,Notebook,15.6,4,Other,1.86,258.0,AMD,E2-9000e,1.5,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,6.0
Dell,Gaming,17.3,16,Windows,4.42,2456.34,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
